title,platform,release_year,runtime,genre,budget,revenue,vote_average,vote_count
Resident Evil: Afterlife,Netflix,2010.0,97.0,Action & Adventure,60000000.0,300228084.0,5.8,1382.0
Residente,Netflix,2017.0,97.0,Documentaries,,,,
Restless Creature: Wendy Whelan,Netflix,2016.0,94.0,Documentaries,,,,
Return To The 36th Chamber,Netflix,1980.0,97.0,Action & Adventure,0.0,0.0,6.8,23.0
Revelations,Netflix,2016.0,118.0,Dramas,,,,
Revenge of the Green Dragons,Netflix,2014.0,95.0,Action & Adventure,5000000.0,0.0,5.2,34.0
Revolutionary Road,Netflix,2008.0,120.0,Dramas,35000000.0,75225693.0,6.8,824.0
Rezeta,Netflix,2012.0,84.0,Dramas,,,,
Righteous Kill,Netflix,2008.0,101.0,Dramas,60000000.0,73174566.0,5.9,382.0
Ringan,Netflix,2015.0,103.0,Dramas,,,,
Rise of the Zombie,Netflix,2013.0,83.0,Horror Movies,,,,
Rivaaz,Netflix,2011.0,107.0,Dramas,,,,
Road to Sangam,Netflix,2010.0,136.0,Dramas,,,,
Road to Yesterday,Netflix,2015.0,96.0,Dramas,0.0,0.0,6.0,3.0
Roberto Saviano: Writing Under Police Protection,Netflix,2016.0,45.0,Documentaries,,,,
Robin Hood: The Rebellion,Netflix,2018.0,92.0,Action & Adventure,,,,
Rocky,Netflix,1976.0,120.0,Action & Adventure,1000000.0,117235147.0,7.5,1843.0
Rocky II,Netflix,1979.0,119.0,Dramas,7000000.0,200182160.0,6.9,948.0
Rocky III,Netflix,1982.0,100.0,Dramas,17000000.0,270000000.0,6.6,894.0
Rocky IV,Netflix,1985.0,92.0,Dramas,31000000.0,300473716.0,6.6,984.0
Rocky V,Netflix,1990.0,104.0,Dramas,42000000.0,119946358.0,5.3,688.0
Roger Corman's Death Race 2050,Netflix,2017.0,93.0,Action & Adventure,,,,
Roh's Beauty,Netflix,2014.0,98.0,Dramas,,,,
Roll Red Roll,Netflix,2018.0,80.0,Documentaries,,,,
Rolling Papers,Netflix,2015.0,79.0,Documentaries,0.0,0.0,6.3,3.0
Romeo Ranjha,Netflix,2014.0,122.0,Action & Adventure,,,,
Room,Netflix,2015.0,118.0,Dramas,6000000.0,35401758.0,8.1,2838.0
Room,Netflix,2015.0,118.0,Dramas,0.0,0.0,2.5,2.0
Room for Rent,Netflix,2017.0,89.0,Comedies,,,,
Room on the Broom,Netflix,2012.0,26.0,Children & Family Movies,,,,
Roots,Netflix,2016.0,62.0,Documentaries,0.0,0.0,7.3,13.0
Rosemary's Baby,Netflix,1968.0,137.0,Classic Movies,3200000.0,33395426.0,7.5,892.0
Rosemary's Baby,Netflix,1968.0,137.0,Classic Movies,0.0,0.0,6.1,64.0
Rounders,Netflix,1998.0,121.0,Dramas,12000000.0,22921898.0,6.9,451.0
Rukh,Netflix,2017.0,103.0,Dramas,,,,
Rumble,Netflix,2016.0,92.0,Action & Adventure,0.0,0.0,5.7,3.0
Rumble in the Bronx,Netflix,1995.0,89.0,Action & Adventure,7500000.0,32392047.0,6.5,245.0
Rumor Has It,Netflix,2005.0,97.0,Comedies,,,,
Run,Netflix,2004.0,134.0,Action & Adventure,16000000.0,4409328.0,5.5,13.0
Run,Netflix,2004.0,134.0,Action & Adventure,0.0,0.0,5.4,22.0
Run,Netflix,2004.0,134.0,Action & Adventure,0.0,0.0,5.5,4.0
Runaway Bride,Netflix,1999.0,116.0,Comedies,70000000.0,309457509.0,5.8,472.0
Running for Grace,Netflix,2018.0,110.0,Dramas,,,,
Running Out Of Time,Netflix,2018.0,88.0,Thrillers,0.0,0.0,7.5,31.0
Russell Madness,Netflix,2015.0,93.0,Children & Family Movies,0.0,0.0,5.1,7.0
Russell Peters: Notorious,Netflix,2013.0,72.0,Stand-Up Comedy,,,,
Rustom,Netflix,2016.0,141.0,Dramas,1000000.0,0.0,7.3,25.0
S Is for Stanley,Netflix,2016.0,82.0,Documentaries,,,,
S.W.A.T.,Netflix,2003.0,117.0,Action & Adventure,80000000.0,116643346.0,5.8,780.0
Saath Saath,Netflix,1982.0,118.0,Dramas,,,,
Sacro GRA,Netflix,2013.0,91.0,Documentaries,0.0,0.0,5.7,17.0
Sadece Sen,Netflix,2014.0,105.0,Dramas,0.0,0.0,6.1,18.0
Sadie's Last Days on Earth,Netflix,2016.0,94.0,Comedies,0.0,0.0,5.3,3.0
Sadma,Netflix,1983.0,137.0,Dramas,,,,
Saeed Mirza: The Leftist Sufi,Netflix,2016.0,61.0,Documentaries,,,,
Safety Not Guaranteed,Netflix,2012.0,86.0,Comedies,750000.0,4007792.0,6.8,562.0
Saheb Bibi Golaam,Netflix,2016.0,118.0,Dramas,,,,
Sairat,Netflix,2016.0,173.0,Dramas,0.0,0.0,8.7,7.0
Sakhi,Netflix,2007.0,152.0,Dramas,,,,
Salem: His Sister's Father,Netflix,2014.0,99.0,Dramas,,,,
Samantaral,Netflix,2017.0,110.0,Dramas,,,,
Samarppanam,Netflix,2017.0,116.0,Dramas,,,,
Sameer Abu Alneel,Netflix,2013.0,107.0,Comedies,,,,
Samson,Netflix,2018.0,109.0,Action & Adventure,,,,
Samudri Lootere,Netflix,2018.0,65.0,Children & Family Movies,,,,
San Pietro,Netflix,1945.0,32.0,Classic Movies,0.0,0.0,6.4,11.0
Sanai Choughade,Netflix,2008.0,122.0,Comedies,,,,
Sangam,Netflix,1964.0,228.0,Classic Movies,,,,
Santa Claws,Netflix,2014.0,86.0,Children & Family Movies,0.0,0.0,3.8,5.0
Santa Claws,Netflix,2014.0,86.0,Children & Family Movies,0.0,0.0,1.0,1.0
Santa's Apprentice,Netflix,2010.0,72.0,Children & Family Movies,0.0,0.0,4.9,6.0
Sarah's Key,Netflix,2010.0,102.0,Dramas,10000000.0,17511906.0,7.2,200.0
Sardaar ji,Netflix,2015.0,140.0,Comedies,,,,
Sardaarji 2,Netflix,2016.0,145.0,Action & Adventure,,,,
Sarivar Sari,Netflix,2005.0,126.0,Dramas,,,,
Sarvopari Palakkaran,Netflix,2017.0,133.0,Dramas,,,,
Sat Sri Akal,Netflix,2008.0,141.0,Dramas,,,,
Satan & Adam,Netflix,2018.0,78.0,Documentaries,,,,
Satrangi Re,Netflix,2012.0,150.0,Dramas,,,,
Satte Pe Satta,Netflix,1982.0,153.0,Comedies,,,,
Saturday Church,Netflix,2017.0,83.0,Dramas,,,,
Savage Dog,Netflix,2017.0,95.0,Action & Adventure,,,,
Savage Raghda,Netflix,2018.0,93.0,Comedies,,,,
Saving Mr. Banks,Netflix,2013.0,126.0,Comedies,35000000.0,112544580.0,7.3,1256.0
Saving Zoë,Netflix,2019.0,95.0,Dramas,,,,
Say When,Netflix,2014.0,99.0,Comedies,,,,
Scales: Mermaids Are Real,Netflix,2017.0,93.0,Children & Family Movies,,,,
Scandal in Sorrento,Netflix,1955.0,93.0,Classic Movies,0.0,0.0,6.8,13.0
Scary Movie,Netflix,2000.0,88.0,Comedies,19000000.0,278019771.0,6.0,1468.0
Scary Movie 5,Netflix,2013.0,88.0,Comedies,20000000.0,78378744.0,4.6,813.0
Schindler's List,Netflix,1993.0,195.0,Classic Movies,22000000.0,321365567.0,8.3,4436.0
School Daze,Netflix,1988.0,120.0,Comedies,0.0,0.0,6.1,27.0
Scooby-Doo on Zombie Island,Netflix,1998.0,77.0,Children & Family Movies,0.0,0.0,7.2,82.0
Scott Pilgrim vs. the World,Netflix,2010.0,112.0,Action & Adventure,60000000.0,47664559.0,7.2,2185.0
Scream 2,Netflix,1997.0,121.0,Horror Movies,24000000.0,172363301.0,6.1,856.0
Scream 3,Netflix,2000.0,117.0,Horror Movies,40000000.0,161834276.0,5.7,749.0
Seal Team Six: The Raid on Osama Bin Laden,Netflix,2012.0,90.0,Action & Adventure,0.0,0.0,5.9,109.0
Searching for Bobby Fischer,Netflix,1993.0,110.0,Children & Family Movies,0.0,7266383.0,7.3,100.0
Searching for Sugar Man,Netflix,2012.0,86.0,Documentaries,0.0,0.0,7.9,286.0
Season of the Witch,Netflix,2011.0,95.0,Action & Adventure,40000000.0,88100000.0,5.2,756.0
Secret,Netflix,2007.0,101.0,Dramas,0.0,0.0,7.6,58.0
Secret,Netflix,2007.0,101.0,Dramas,0.0,0.0,5.7,9.0
Secret in Their Eyes,Netflix,2015.0,111.0,Dramas,19500000.0,34854990.0,6.2,341.0
Secrets of Althorp - The Spencers,Netflix,2013.0,54.0,Documentaries,,,,
Secrets of Chatsworth,Netflix,2013.0,54.0,Documentaries,,,,
Secrets of Henry VIII's Palace: Hampton Court,Netflix,2013.0,54.0,Documentaries,,,,
Secrets of Her Majesty's Secret Service,Netflix,2014.0,55.0,Documentaries,,,,
Secrets of Highclere Castle,Netflix,2013.0,54.0,Documentaries,,,,
Secrets of Scotland Yard,Netflix,2013.0,55.0,Documentaries,,,,
Secrets of Selfridges,Netflix,2014.0,55.0,Documentaries,,,,
Secrets of the Tower of London,Netflix,2013.0,55.0,Documentaries,,,,
Secrets of Underground London,Netflix,2014.0,55.0,Documentaries,,,,
Secrets of Westminster,Netflix,2014.0,55.0,Documentaries,,,,
Sen Kimsin?,Netflix,2012.0,102.0,Comedies,,,,
Senna,Netflix,2010.0,106.0,Documentaries,0.0,8212430.0,8.1,282.0
"Septiembre, un llanto en silencio",Netflix,2017.0,69.0,Dramas,,,,
Set Up,Netflix,2011.0,85.0,Action & Adventure,,,,
Sex and the City 2,Netflix,2010.0,146.0,Comedies,100000000.0,288347692.0,5.5,434.0
Sex and the City: The Movie,Netflix,2008.0,145.0,Comedies,,,,
Sex Doll,Netflix,2016.0,103.0,Dramas,,,,
"Sexo, Pudor y Lagrimas",Netflix,1999.0,111.0,Comedies,,,,
SGT. Will Gardner,Netflix,2019.0,125.0,Dramas,,,,
Shahanpan Dega Deva,Netflix,2011.0,115.0,Comedies,,,,
Shakti: The Power,Netflix,2002.0,168.0,Dramas,0.0,0.0,5.0,3.0
Shanghai,Netflix,2012.0,109.0,Dramas,50000000.0,0.0,5.9,53.0
Shanghai,Netflix,2012.0,109.0,Dramas,0.0,0.0,7.2,14.0
Shararat,Netflix,2002.0,148.0,Comedies,,,,
Shark Busters,Netflix,2002.0,92.0,Dramas,,,,
Shark Night,Netflix,2011.0,91.0,Horror Movies,28000000.0,10126458.0,4.9,134.0
Shaurya: It Takes Courage to Make Right... Right,Netflix,2008.0,135.0,Dramas,,,,
She Did That,Netflix,2019.0,71.0,Documentaries,,,,
Shelter,Netflix,2010.0,112.0,Horror Movies,0.0,0.0,7.8,100.0
Shelter,Netflix,2010.0,112.0,Horror Movies,22000000.0,851517.0,5.7,213.0
Shelter,Netflix,2010.0,112.0,Horror Movies,0.0,0.0,5.8,34.0
Sherlock Holmes,Netflix,2009.0,128.0,Action & Adventure,90000000.0,524028679.0,7.0,5883.0
Sherlock Holmes,Netflix,2009.0,128.0,Action & Adventure,1000000.0,0.0,5.5,41.0
Sherlock Holmes,Netflix,2009.0,128.0,Action & Adventure,0.0,0.0,5.0,1.0
Sherlock Holmes,Netflix,2009.0,128.0,Action & Adventure,0.0,0.0,0.0,0.0
Shiva,Netflix,1990.0,168.0,Action & Adventure,0.0,0.0,5.9,7.0
Shiva,Netflix,1990.0,168.0,Action & Adventure,0.0,0.0,3.5,2.0
Shopkins: Chef Club,Netflix,2016.0,45.0,Movies,,,,
Shopkins: Wild,Netflix,2018.0,75.0,Movies,,,,
Shopkins: World Vacation,Netflix,2017.0,71.0,Movies,,,,
Shorgul,Netflix,2016.0,122.0,Dramas,,,,
Short Term 12,Netflix,2013.0,97.0,Dramas,0.0,1600000.0,7.9,460.0
Shorts,Netflix,2009.0,89.0,Children & Family Movies,40000000.0,28972508.0,5.1,46.0
SHOT! The Psycho-Spiritual Mantra of Rock,Netflix,2016.0,98.0,Documentaries,,,,
Shuddhi,Netflix,2017.0,115.0,Dramas,,,,
Shutter,Netflix,2004.0,96.0,Horror Movies,0.0,0.0,6.8,180.0
Shutter,Netflix,2004.0,96.0,Horror Movies,0.0,0.0,5.3,184.0
Shutter,Netflix,2004.0,96.0,Horror Movies,0.0,0.0,7.7,6.0
Sicilian Ghost Story,Netflix,2017.0,119.0,Dramas,,,,
Siddhant,Netflix,2014.0,105.0,Dramas,,,,
Silencer,Netflix,2018.0,88.0,Action & Adventure,,,,
Silent Hill: Revelation,Netflix,2012.0,94.0,Horror Movies,,,,
Silicon Cowboys,Netflix,2016.0,77.0,Documentaries,0.0,0.0,6.3,18.0
Singh Saab the Great,Netflix,2013.0,143.0,Action & Adventure,,,,
Single,Netflix,2015.0,127.0,Comedies,,,,
Singularity,Netflix,2017.0,92.0,Action & Adventure,,,,
Sinister Circle,Netflix,2017.0,87.0,Horror Movies,,,,
Siren,Netflix,2016.0,83.0,Horror Movies,0.0,0.0,4.0,16.0
Siren,Netflix,2016.0,83.0,Horror Movies,0.0,0.0,5.4,53.0
Sister Code,Netflix,2015.0,95.0,Comedies,,,,
Skin Trade,Netflix,2014.0,96.0,Action & Adventure,9000000.0,0.0,5.7,62.0
Skiptrace,Netflix,2016.0,107.0,Action & Adventure,32000000.0,58500000.0,5.5,181.0
Sky on Fire,Netflix,2016.0,100.0,Action & Adventure,,,,
Skydancers,Netflix,2014.0,49.0,Documentaries,,,,
Skyline,Netflix,2010.0,94.0,Action & Adventure,10000000.0,66821036.0,4.7,516.0
Sleeping with Other People,Netflix,2015.0,101.0,Comedies,0.0,3214116.0,6.2,309.0
Sleepover,Netflix,2004.0,89.0,Comedies,0.0,0.0,5.4,105.0
Sling Blade,Netflix,1996.0,135.0,Dramas,1000000.0,24444121.0,7.4,236.0
Sliver,Netflix,1993.0,107.0,Thrillers,40000000.0,116300000.0,4.9,144.0
Slow West,Netflix,2015.0,84.0,Action & Adventure,0.0,229094.0,6.6,371.0
Small Soldiers,Netflix,1998.0,110.0,Action & Adventure,40000000.0,54682547.0,6.2,522.0
Smart People,Netflix,2008.0,95.0,Comedies,7000000.0,10569964.0,5.8,74.0
Smash: Motorized Mayhem,Netflix,2017.0,66.0,Documentaries,,,,
SMOSH: The Movie,Netflix,2015.0,83.0,Comedies,0.0,0.0,4.8,89.0
Sniper: Special Ops,Netflix,2016.0,86.0,Action & Adventure,0.0,0.0,5.0,25.0
Socha Na Tha,Netflix,2005.0,137.0,Comedies,0.0,0.0,5.7,5.0
Social Animals,Netflix,2018.0,87.0,Documentaries,,,,
Soekarno,Netflix,2013.0,142.0,Dramas,,,,
Solo Con Tu Pareja,Netflix,1991.0,94.0,Comedies,,,,
Solo: A Star Wars Story,Netflix,2018.0,135.0,Action & Adventure,,,,
Solo: A Star Wars Story (Spanish Version),Netflix,2018.0,135.0,Action & Adventure,,,,
Solomon Kane,Netflix,2009.0,104.0,Action & Adventure,45000000.0,7810000.0,5.6,399.0
Some Freaks,Netflix,2017.0,97.0,Dramas,,,,
Something's Gotta Give,Netflix,2003.0,128.0,Comedies,80000000.0,266728738.0,6.3,422.0
Son of a Gun,Netflix,2014.0,109.0,Action & Adventure,0.0,0.0,6.1,284.0
Sons of Ben,Netflix,2016.0,73.0,Documentaries,,,,
Soul Surfer,Netflix,2011.0,106.0,Dramas,18000000.0,47088990.0,6.9,355.0
Soul to Keep,Netflix,2019.0,94.0,Horror Movies,,,,
Sour Grapes,Netflix,2016.0,85.0,Documentaries,0.0,0.0,5.9,9.0
Sour Grapes,Netflix,2016.0,85.0,Documentaries,0.0,0.0,8.3,15.0
Sparkle,Netflix,1976.0,98.0,Dramas,14000000.0,24637469.0,5.8,36.0
Sparkle,Netflix,1976.0,98.0,Dramas,0.0,0.0,5.4,4.0
Speech & Debate,Netflix,2017.0,96.0,Comedies,0.0,0.0,6.3,13.0
Speed Is My Need,Netflix,2019.0,75.0,Documentaries,,,,
Spider-Man 3,Netflix,2007.0,139.0,Action & Adventure,258000000.0,890871626.0,5.9,3687.0
Spider-Man: Into the Spider-Verse,Netflix,2018.0,117.0,Action & Adventure,,,,
Spitfire: The Plane that Saved the World,Netflix,2018.0,95.0,Documentaries,,,,
Spotlight,Netflix,2015.0,129.0,Dramas,20000000.0,88346473.0,7.8,2751.0
Spring Breakers,Netflix,2012.0,94.0,Comedies,5000000.0,31724284.0,5.0,1580.0
Sprinter,Netflix,2018.0,112.0,Dramas,,,,
Spy Kids,Netflix,2001.0,88.0,Children & Family Movies,35000000.0,147934180.0,5.5,893.0
Spy Kids 2: The Island of Lost Dreams,Netflix,2002.0,100.0,Children & Family Movies,38000000.0,119723358.0,5.3,533.0
Spy Kids 3: Game Over,Netflix,2003.0,83.0,Children & Family Movies,,,,
Spy Time,Netflix,2015.0,93.0,Action & Adventure,0.0,0.0,5.7,72.0
St. Agatha,Netflix,2018.0,103.0,Horror Movies,,,,
Staged Killer,Netflix,2019.0,88.0,Thrillers,,,,
Standoff,Netflix,2015.0,86.0,Action & Adventure,8000000.0,0.0,6.0,96.0
Star Men,Netflix,2015.0,88.0,Documentaries,,,,
Star Wars: Episode VIII: The Last Jedi,Netflix,2017.0,152.0,Action & Adventure,,,,
Starred Up,Netflix,2013.0,106.0,Dramas,0.0,54915.0,7.1,324.0
Stealing History,Netflix,2006.0,52.0,Documentaries,,,,
Step Brothers,Netflix,2008.0,98.0,Comedies,65000000.0,128107642.0,6.5,1084.0
Step Outside,Netflix,2018.0,89.0,Comedies,,,,
Stephanie,Netflix,2017.0,86.0,Horror Movies,,,,
Sthaniya Sambaad,Netflix,2010.0,106.0,Dramas,,,,
Still,Netflix,2010.0,100.0,Horror Movies,,,,
Stink!,Netflix,2015.0,91.0,Documentaries,,,,
Stonehearst Asylum,Netflix,2014.0,113.0,Horror Movies,0.0,0.0,6.6,427.0
Stop at Nothing: The Lance Armstrong Story,Netflix,2014.0,100.0,Documentaries,0.0,0.0,7.0,25.0
Story of an Egg,Netflix,2017.0,132.0,Comedies,,,,
Straight Up,Netflix,2020.0,96.0,Comedies,,,,
Strange but True,Netflix,2019.0,96.0,Dramas,,,,
Stranger than Fiction,Netflix,2006.0,113.0,Comedies,30000000.0,53653224.0,7.1,743.0
Strictly Ballroom,Netflix,1992.0,95.0,Classic Movies,3000000.0,33946224.0,6.2,83.0
Strike a Pose,Netflix,2016.0,85.0,Documentaries,,,,
Stripes,Netflix,1981.0,106.0,Classic Movies,10000000.0,85300000.0,6.5,253.0
Striptease,Netflix,1996.0,117.0,Comedies,50000000.0,113309743.0,4.4,210.0
Stronger Than the World,Netflix,2016.0,123.0,Action & Adventure,,,,
Stuart Little 2,Netflix,2002.0,78.0,Children & Family Movies,120000000.0,169956806.0,5.4,632.0
Submission,Netflix,2019.0,95.0,Action & Adventure,,,,
Suburra,Netflix,2015.0,135.0,Dramas,7000000.0,0.0,7.4,296.0
Suckseed,Netflix,2011.0,130.0,Comedies,,,,
Sudani from Nigeria,Netflix,2018.0,115.0,Comedies,,,,
Suicide (Hitabdut),Netflix,2014.0,114.0,International Movies,,,,
Suite Française,Netflix,2014.0,107.0,Dramas,15000000.0,9104716.0,7.1,284.0
Summer Night,Netflix,2019.0,93.0,Comedies,0.0,0.0,7.0,3.0
Summer of '92,Netflix,2015.0,94.0,Dramas,,,,
Sunrise,Netflix,2014.0,85.0,Dramas,0.0,0.0,7.3,3.0
Super Bheem Bana Vajraveer,Netflix,2018.0,63.0,Children & Family Movies,,,,
Super Dark Times,Netflix,2017.0,104.0,Dramas,,,,
Super Nani,Netflix,2014.0,127.0,Comedies,,,,
Superbad,Netflix,2007.0,113.0,Comedies,20000000.0,121463226.0,7.0,2152.0
Superbad,Netflix,2007.0,113.0,Comedies,0.0,263000.0,4.0,1.0
Superfly,Netflix,1972.0,91.0,Action & Adventure,,,,
Superman Returns,Netflix,2006.0,154.0,Action & Adventure,270000000.0,391081192.0,5.4,1429.0
Superstar,Netflix,1999.0,82.0,Comedies,0.0,0.0,5.0,85.0
Superstar,Netflix,1999.0,82.0,Comedies,0.0,0.0,5.0,31.0
Surat Dari Praha,Netflix,2016.0,98.0,Dramas,,,,
Survivors Guide to Prison,Netflix,2017.0,103.0,Documentaries,,,,
Susanne Bartsch: On Top,Netflix,2017.0,86.0,Documentaries,,,,
Sustainable,Netflix,2016.0,92.0,Documentaries,,,,
Swami,Netflix,1977.0,123.0,Dramas,,,,
Sweeney Todd: The Demon Barber of Fleet Street,Netflix,2007.0,116.0,Dramas,50000000.0,152000000.0,7.0,1745.0
Sweeney Todd: The Demon Barber of Fleet Street,Netflix,2007.0,116.0,Dramas,0.0,0.0,5.6,6.0
Sweeney Todd: The Demon Barber of Fleet Street,Netflix,2007.0,116.0,Dramas,0.0,0.0,5.1,4.0
Sweet Virginia,Netflix,2017.0,93.0,Dramas,0.0,0.0,0.0,1.0
Swiss Army Man,Netflix,2016.0,97.0,Comedies,3000000.0,4210454.0,6.8,839.0
Sword Master,Netflix,2016.0,108.0,Action & Adventure,0.0,0.0,6.8,12.0
Sword Masters: Two Champions of Shaolin,Netflix,1980.0,101.0,Action & Adventure,,,,
Taal,Netflix,1999.0,177.0,Dramas,0.0,0.0,5.7,15.0
Tahaan,Netflix,2008.0,95.0,Dramas,,,,
Take Me Home Tonight,Netflix,2011.0,97.0,Comedies,19000000.0,6928068.0,6.2,215.0
Tamanchey,Netflix,2014.0,111.0,Action & Adventure,,,,
Tarif de nuit,Netflix,2015.0,81.0,International Movies,,,,
Tarzan,Netflix,1999.0,89.0,Children & Family Movies,150000000.0,448000000.0,7.1,1715.0
Tarzan,Netflix,1999.0,89.0,Children & Family Movies,0.0,0.0,5.5,223.0
Tarzan 2,Netflix,2005.0,72.0,Children & Family Movies,,,,
Tattah,Netflix,2013.0,112.0,Comedies,,,,
Tayo the Little Bus Movie: Mission Ace,Netflix,2016.0,48.0,Children & Family Movies,,,,
Teach Us All,Netflix,2017.0,81.0,Documentaries,,,,
Teen Patti,Netflix,2010.0,137.0,Dramas,,,,
Teenage Cocktail,Netflix,2016.0,89.0,Dramas,0.0,0.0,5.8,28.0
Teenage Mutant Ninja Turtles,Netflix,2007.0,87.0,Children & Family Movies,13500000.0,202000000.0,6.5,486.0
Teenage Mutant Ninja Turtles,Netflix,2007.0,87.0,Children & Family Movies,125000000.0,477200000.0,5.8,2677.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Netflix,1991.0,88.0,Children & Family Movies,25000000.0,78000000.0,5.8,290.0
Teenage Mutant Ninja Turtles: The Movie,Netflix,1990.0,94.0,Action & Adventure,,,,
Tees Maar Khan,Netflix,2010.0,125.0,Comedies,0.0,0.0,3.7,25.0
Tellur Aliens,Netflix,2016.0,67.0,Children & Family Movies,,,,
Temporada de Caza,Netflix,2017.0,108.0,Dramas,,,,
Ten Years,Netflix,2015.0,102.0,Dramas,0.0,0.0,7.2,5.0
Terminator 3: Rise of the Machines,Netflix,2003.0,109.0,Action & Adventure,200000000.0,435000000.0,5.9,2177.0
Terminator Salvation,Netflix,2009.0,115.0,Action & Adventure,200000000.0,371353001.0,5.9,2496.0
Terra,Netflix,2015.0,98.0,Documentaries,0.0,0.0,9.1,9.0
Terrifier,Netflix,2017.0,84.0,Horror Movies,,,,
Teshan,Netflix,2016.0,133.0,Comedies,,,,
Tezz,Netflix,2012.0,121.0,Action & Adventure,,,,
The 24 Hour War,Netflix,2016.0,100.0,Documentaries,0.0,0.0,7.8,4.0
The 4th Company,Netflix,2016.0,117.0,Action & Adventure,,,,
The Accountant of Auschwitz,Netflix,2018.0,78.0,Documentaries,,,,
The Adderall Diaries,Netflix,2015.0,87.0,Dramas,0.0,13191.0,5.1,47.0
The Adventure Club,Netflix,2016.0,88.0,Children & Family Movies,,,,
The Adventures of Sharkboy and Lavagirl,Netflix,2005.0,93.0,Children & Family Movies,50000000.0,69425966.0,4.4,278.0
The Adventures of Tintin,Netflix,2011.0,107.0,Children & Family Movies,130000000.0,371940071.0,6.7,2095.0
The Aerial,Netflix,2007.0,99.0,Dramas,0.0,0.0,7.1,19.0
The Age of Shadows,Netflix,2016.0,140.0,Action & Adventure,8620000.0,0.0,7.7,34.0
The American President,Netflix,1995.0,113.0,Comedies,62000000.0,107879496.0,6.5,199.0
The Amityville Horror,Netflix,2005.0,89.0,Horror Movies,0.0,86432000.0,6.2,192.0
The Amityville Horror,Netflix,2005.0,89.0,Horror Movies,19000000.0,108047131.0,6.0,606.0
The Angry Birds Movie 2,Netflix,2019.0,97.0,Children & Family Movies,,,,
The Animal People,Netflix,2019.0,97.0,Documentaries,,,,
The Ant's Scream,Netflix,2010.0,108.0,Comedies,,,,
The Apostate,Netflix,2015.0,80.0,Comedies,0.0,0.0,5.6,5.0
The Art of the Steal,Netflix,2013.0,90.0,Action & Adventure,0.0,0.0,6.8,19.0
The Art of the Steal,Netflix,2013.0,90.0,Action & Adventure,0.0,64065.0,6.1,221.0
The Art of War,Netflix,2000.0,117.0,Action & Adventure,40000000.0,30199105.0,5.6,136.0
The Assignment,Netflix,2016.0,95.0,Action & Adventure,0.0,0.0,6.6,41.0
The Assignment,Netflix,2016.0,95.0,Action & Adventure,5000000.0,0.0,4.9,74.0
The Autopsy of Jane Doe,Netflix,2016.0,86.0,Horror Movies,0.0,5972942.0,6.3,799.0
The Bachelors,Netflix,2017.0,100.0,Dramas,,,,
The Bad Education Movie,Netflix,2015.0,87.0,Comedies,0.0,0.0,5.5,45.0
The Bad Kids,Netflix,2016.0,101.0,Documentaries,,,,
The Bare-Footed Kid,Netflix,1993.0,83.0,Action & Adventure,,,,
The Basement,Netflix,2018.0,89.0,Horror Movies,,,,
The Battle of Midway,Netflix,1942.0,18.0,Classic Movies,0.0,0.0,4.7,9.0
The Bill Murray Stories: Life Lessons Learned From a Mythical Man,Netflix,2018.0,72.0,Documentaries,,,,
The Black Room,Netflix,2016.0,95.0,Horror Movies,0.0,0.0,5.8,16.0
The Black Room,Netflix,2016.0,95.0,Horror Movies,0.0,0.0,3.8,25.0
The Blackcoat's Daughter,Netflix,2015.0,95.0,Horror Movies,0.0,19980.0,5.0,85.0
The Bleeder,Netflix,2016.0,98.0,Dramas,,,,
The Bomb,Netflix,2016.0,59.0,Documentaries,,,,
The Book of Eli,Netflix,2010.0,118.0,Action & Adventure,80000000.0,157107755.0,6.6,2207.0
The Boss's Daughter,Netflix,2015.0,98.0,Dramas,0.0,0.0,5.4,23.0
The Bounty Hunter,Netflix,2010.0,111.0,Action & Adventure,40000000.0,136000000.0,5.6,878.0
The Box,Netflix,2009.0,116.0,Sci-Fi & Fantasy,30000000.0,33333531.0,5.4,610.0
The Box,Netflix,2009.0,116.0,Sci-Fi & Fantasy,0.0,0.0,5.2,3.0
The Box,Netflix,2009.0,116.0,Sci-Fi & Fantasy,0.0,0.0,0.0,0.0
The Box,Netflix,2009.0,116.0,Sci-Fi & Fantasy,0.0,0.0,5.7,10.0
The Boy,Netflix,2016.0,97.0,Horror Movies,0.0,0.0,5.7,58.0
The Boy,Netflix,2016.0,97.0,Horror Movies,10000000.0,64188367.0,5.8,1133.0
The Boy in the Striped Pajamas,Netflix,2008.0,95.0,Dramas,,,,
The Brave One,Netflix,2007.0,122.0,Dramas,70000000.0,69766619.0,6.4,258.0
The Brave One,Netflix,2007.0,122.0,Dramas,0.0,0.0,6.6,5.0
The Brawler,Netflix,2019.0,95.0,Dramas,,,,
The Breadwinner,Netflix,2017.0,93.0,Children & Family Movies,,,,
The Break-Up,Netflix,2006.0,107.0,Comedies,52000000.0,204999686.0,5.6,851.0
The Bridge,Netflix,2017.0,119.0,Dramas,0.0,0.0,7.6,34.0
The Bridge,Netflix,2017.0,119.0,Dramas,0.0,0.0,7.0,81.0
The Bridge,Netflix,2017.0,119.0,Dramas,0.0,0.0,4.4,9.0
The Bridge,Netflix,2017.0,119.0,Dramas,0.0,0.0,5.0,2.0
The Bridge,Netflix,2017.0,119.0,Dramas,0.0,0.0,6.1,15.0
